"","year","country","generation"
"1467","1973","Norway",0
"1468","1974","Norway",0
"1469","1975","Norway",0
"1470","1976","Norway",0
"1471","1977","Norway",0
"1472","1978","Norway",0
"1473","1979","Norway",0
"1474","1980","Norway",0
"1475","1981","Norway",0
"1476","1982","Norway",0
"1477","1983","Norway",0
"1478","1984","Norway",0
"1479","1985","Norway",0.005
"1480","1986","Norway",0.026
"1481","1987","Norway",0.021
"1482","1988","Norway",0.027
"1483","1989","Norway",0.029
"1484","1990","Norway",0.213
"1485","1991","Norway",0.209
"1486","1992","Norway",0.227
"1487","1993","Norway",0.243
"1488","1994","Norway",0.27
"1489","1995","Norway",0.289
"1490","1996","Norway",0.303
"1491","1997","Norway",0.241
"1492","1998","Norway",0.27
"1493","1999","Norway",0.287276
"1494","2000","Norway",0.291499
"1495","2001","Norway",0.289058
"1496","2002","Norway",0.294203
"1497","2003","Norway",0.555996
"1498","2004","Norway",0.624719
"1499","2005","Norway",0.84623
"1500","2006","Norway",1.0311
"1501","2007","Norway",1.2851
"1502","2008","Norway",1.3174
"1503","2009","Norway",1.2117
"1504","2010","Norway",1.2311
"1505","2011","Norway",1.6305
"1506","2012","Norway",1.8829
"1507","2013","Norway",2.2868
"1508","2014","Norway",2.4866
"1509","2015","Norway",2.7844
"1510","2016","Norway",2.372542
"1511","2017","Norway",3.10475357418983
"1512","2018","Norway",4.118636199906
"1513","1965","Poland",0.026
"1514","1966","Poland",0.038
"1515","1967","Poland",0.044
"1516","1968","Poland",0.047
"1517","1969","Poland",0.084
"1518","1970","Poland",0.059
"1519","1971","Poland",0.101
"1520","1972","Poland",0.185
"1521","1973","Poland",0.223
"1522","1974","Poland",0.235
"1523","1975","Poland",0.211
"1524","1976","Poland",0.183
"1525","1977","Poland",0.265
"1526","1978","Poland",0.262
"1527","1979","Poland",0.24
"1528","1980","Poland",0.248
"1529","1981","Poland",0.269
"1530","1982","Poland",0.269
"1531","1983","Poland",0.362
"1532","1984","Poland",0.345
"1533","1985","Poland",0.397
"1534","1986","Poland",0.368
"1535","1987","Poland",0.193
"1536","1988","Poland",0.094
"1537","1989","Poland",0.103
"1538","1990","Poland",0.055
"1539","1991","Poland",0.083
"1540","1992","Poland",0.111
"1541","1993","Poland",0.061
"1542","1994","Poland",0.051
"1543","1995","Poland",0.068
"1544","1996","Poland",0.133
"1545","1997","Poland",0.171
"1546","1998","Poland",0.224
"1547","1999","Poland",0.197
"1548","2000","Poland",0.226
"1549","2001","Poland",0.458
"1550","2002","Poland",0.488
"1551","2003","Poland",0.579
"1552","2004","Poland",0.9924
"1553","2005","Poland",1.6458
"1554","2006","Poland",2.2488
"1555","2007","Poland",3.0775
"1556","2008","Poland",4.454
"1557","2009","Poland",6.3033
"1558","2010","Poland",7.9685
"1559","2011","Poland",10.806
"1560","2012","Poland",14.8424
"1561","2013","Poland",14.6276
"1562","2014","Poland",17.662
"1563","2015","Poland",20.851
"1564","2016","Poland",20.669
"1565","2017","Poland",21.562
"1566","2018","Poland",19.475
"1567","1965","Portugal",0.207
"1568","1966","Portugal",0.2
"1569","1967","Portugal",0.192
"1570","1968","Portugal",0.228
"1571","1969","Portugal",0.28
"1572","1970","Portugal",0.186
"1573","1971","Portugal",0.143
"1574","1972","Portugal",0.113
"1575","1973","Portugal",0.2
"1576","1974","Portugal",0.18
"1577","1975","Portugal",0.236
"1578","1976","Portugal",0.23
"1579","1977","Portugal",0.234
"1580","1978","Portugal",0.232
"1581","1979","Portugal",0.258
"1582","1980","Portugal",0.32
"1583","1981","Portugal",0.311
"1584","1982","Portugal",0.353
"1585","1983","Portugal",0.405
"1586","1984","Portugal",0.373
"1587","1985","Portugal",0.548
"1588","1986","Portugal",0.606
"1589","1987","Portugal",0.614
"1590","1988","Portugal",0.653
"1591","1989","Portugal",0.663010101010101
"1592","1990","Portugal",0.693959595959596
"1593","1991","Portugal",0.813959595959596
"1594","1992","Portugal",0.890838383838384
"1595","1993","Portugal",0.915555555555555
"1596","1994","Portugal",0.984
"1597","1995","Portugal",1.046
"1598","1996","Portugal",1.03
"1599","1997","Portugal",1.126
"1600","1998","Portugal",1.1694
"1601","1999","Portugal",1.3622
"1602","2000","Portugal",1.5454
"1603","2001","Portugal",1.7076
"1604","2002","Portugal",1.9328
"1605","2003","Portugal",1.9826
"1606","2004","Portugal",2.4499
"1607","2005","Portugal",3.4988
"1608","2006","Portugal",4.719
"1609","2007","Portugal",6.144
"1610","2008","Portugal",7.842
"1611","2009","Portugal",10.008
"1612","2010","Portugal",12.208
"1613","2011","Portugal",12.577
"1614","2012","Portugal",13.75
"1615","2013","Portugal",15.741324431
"1616","2014","Portugal",15.993080998
"1617","2015","Portugal",15.71136017
"1618","2016","Portugal",16.538
"1619","2017","Portugal",16.677
"1620","2018","Portugal",17.116
"1621","1965","Romania",0
"1622","1966","Romania",0
"1623","1967","Romania",0
"1624","1968","Romania",0
"1625","1969","Romania",0
"1626","1970","Romania",0
"1627","1971","Romania",0
"1628","1972","Romania",0
"1629","1973","Romania",0
"1630","1974","Romania",0
"1631","1975","Romania",0
"1632","1976","Romania",0
"1633","1977","Romania",0
"1634","1978","Romania",0
"1635","1979","Romania",0
"1636","1980","Romania",0
"1637","1981","Romania",0
"1638","1982","Romania",0
"1639","1983","Romania",0
"1640","1984","Romania",0
"1641","1985","Romania",0
"1642","1986","Romania",0
"1643","1987","Romania",0
"1644","1988","Romania",0
"1645","1989","Romania",0
"1646","1990","Romania",0.00206273258904837
"1647","1991","Romania",0
"1648","1992","Romania",0.002
"1649","1993","Romania",0.001
"1650","1994","Romania",0
"1651","1995","Romania",0
"1652","1996","Romania",0
"1653","1997","Romania",0.011
"1654","1998","Romania",0.011
"1655","1999","Romania",0
"1656","2000","Romania",0
"1657","2001","Romania",0
"1658","2002","Romania",0.003
"1659","2003","Romania",0.003
"1660","2004","Romania",0.004
"1661","2005","Romania",0.006
"1662","2006","Romania",0.005
"1663","2007","Romania",0.038
"1664","2008","Romania",0.029
"1665","2009","Romania",0.020010101010101
"1666","2010","Romania",0.419020202020202
"1667","2011","Romania",1.586
"1668","2012","Romania",2.86
"1669","2013","Romania",5.192
"1670","2014","Romania",6.5239
"1671","2015","Romania",9.569
"1672","2016","Romania",8.941
"1673","2017","Romania",9.788168
"1674","2018","Romania",8.6327102
"1675","1965","Slovakia",0
"1676","1966","Slovakia",0
"1677","1967","Slovakia",0
"1678","1968","Slovakia",0
"1679","1969","Slovakia",0
"1680","1970","Slovakia",0
"1681","1971","Slovakia",0
"1682","1972","Slovakia",0
"1683","1973","Slovakia",0
"1684","1974","Slovakia",0
"1685","1975","Slovakia",0
"1686","1976","Slovakia",0
"1687","1977","Slovakia",0
"1688","1978","Slovakia",0
"1689","1979","Slovakia",0
"1690","1980","Slovakia",0
"1691","1981","Slovakia",0
"1692","1982","Slovakia",0
"1693","1983","Slovakia",0
"1694","1984","Slovakia",0
"1695","1985","Slovakia",0
"1696","1986","Slovakia",0
"1697","1987","Slovakia",0
"1698","1988","Slovakia",0
"1699","1989","Slovakia",0
"1700","1990","Slovakia",0
"1701","1991","Slovakia",0
"1702","1992","Slovakia",0
"1703","1993","Slovakia",0
"1704","1994","Slovakia",0
"1705","1995","Slovakia",0
"1706","1996","Slovakia",0
"1707","1997","Slovakia",0
"1708","1998","Slovakia",0
"1709","1999","Slovakia",0
"1710","2000","Slovakia",0
"1711","2001","Slovakia",0.154
"1712","2002","Slovakia",0.152
"1713","2003","Slovakia",0.101
"1714","2004","Slovakia",0.026
"1715","2005","Slovakia",0.039
"1716","2006","Slovakia",0.404
"1717","2007","Slovakia",0.483
"1718","2008","Slovakia",0.524
"1719","2009","Slovakia",0.543
"1720","2010","Slovakia",0.685
"1721","2011","Slovakia",1.221
"1722","2012","Slovakia",1.371
"1723","2013","Slovakia",1.505
"1724","2014","Slovakia",2.02
"1725","2015","Slovakia",2.174
"1726","2016","Slovakia",2.27001643835616
"1727","2017","Slovakia",2.208
"1728","2018","Slovakia",2.00947826086957
"1729","1965","Slovenia",NA
"1730","1966","Slovenia",NA
"1731","1967","Slovenia",NA
"1732","1968","Slovenia",NA
"1733","1969","Slovenia",NA
"1734","1970","Slovenia",NA
"1735","1971","Slovenia",NA
"1736","1972","Slovenia",NA
"1737","1973","Slovenia",NA
"1738","1974","Slovenia",NA
"1739","1975","Slovenia",NA
"1740","1976","Slovenia",NA
"1741","1977","Slovenia",NA
"1742","1978","Slovenia",NA
"1743","1979","Slovenia",NA
"1744","1980","Slovenia",NA
"1745","1981","Slovenia",NA
"1746","1982","Slovenia",NA
"1747","1983","Slovenia",NA
"1748","1984","Slovenia",NA
"1749","1985","Slovenia",NA
"1750","1986","Slovenia",NA
"1751","1987","Slovenia",NA
"1752","1988","Slovenia",NA
"1753","1989","Slovenia",NA
"1754","1990","Slovenia",0
"1755","1991","Slovenia",0
"1756","1992","Slovenia",0
"1757","1993","Slovenia",0
"1758","1994","Slovenia",0
"1759","1995","Slovenia",0
"1760","1996","Slovenia",0
"1761","1997","Slovenia",0
"1762","1998","Slovenia",0
"1763","1999","Slovenia",0.031
"1764","2000","Slovenia",0.07
"1765","2001","Slovenia",0.072
"1766","2002","Slovenia",0.102
"1767","2003","Slovenia",0.122
"1768","2004","Slovenia",0.121
"1769","2005","Slovenia",0.11
"1770","2006","Slovenia",0.099
"1771","2007","Slovenia",0.104
"1772","2008","Slovenia",0.292
"1773","2009","Slovenia",0.197
"1774","2010","Slovenia",0.234
"1775","2011","Slovenia",0.318
"1776","2012","Slovenia",0.43
"1777","2013","Slovenia",0.48
"1778","2014","Slovenia",0.52
"1779","2015","Slovenia",0.547
"1780","2016","Slovenia",0.556016438356164
"1781","2017","Slovenia",0.583472
"1782","2018","Slovenia",0.548055670203735
"1783","1965","Argentina",0
"1784","1966","Argentina",0
"1785","1967","Argentina",0
"1786","1968","Argentina",0
"1787","1969","Argentina",0
"1788","1970","Argentina",0.0475409912536443
"1789","1971","Argentina",0.0498646137026239
"1790","1972","Argentina",0.0643531519274376
"1791","1973","Argentina",0.0490424344023324
"1792","1974","Argentina",0.0500676714285714
"1793","1975","Argentina",0.054922641509434
"1794","1976","Argentina",0.0502027915451895
"1795","1977","Argentina",0.0538551078167116
"1796","1978","Argentina",0.0541366620879121
"1797","1979","Argentina",0.0843937633928571
"1798","1980","Argentina",0.0862515679442509
"1799","1981","Argentina",0.0747225
"1800","1982","Argentina",0.095912465437788
"1801","1983","Argentina",0.137314784053156
"1802","1984","Argentina",0.0973927918118467
"1803","1985","Argentina",0.103321614285714
"1804","1986","Argentina",0.107078920807453
"1805","1987","Argentina",0.108156823308271
"1806","1988","Argentina",0.121116047351525
"1807","1989","Argentina",0.119376907894737
"1808","1990","Argentina",0.106763283730159
"1809","1991","Argentina",0.0996004043126685
"1810","1992","Argentina",0.101865494505494
"1811","1993","Argentina",0.107438402777778
"1812","1994","Argentina",0.119290037593985
"1813","1995","Argentina",0.115592457298137
"1814","1996","Argentina",0.361015492063492
"1815","1997","Argentina",0.46022405
"1816","1998","Argentina",0.496439203007519
"1817","1999","Argentina",0.685262142857143
"1818","2000","Argentina",0.709808310104529
"1819","2001","Argentina",0.658729850253807
"1820","2002","Argentina",0.923700637873754
"1821","2003","Argentina",1.09209885835694
"1822","2004","Argentina",0.972811090287307
"1823","2005","Argentina",1.14587356585825
"1824","2006","Argentina",1.63714031456089
"1825","2007","Argentina",1.63741059577978
"1826","2008","Argentina",1.73563116167225
"1827","2009","Argentina",1.76566377444549
"1828","2010","Argentina",2.03869230654589
"1829","2011","Argentina",2.21841037803824
"1830","2012","Argentina",2.8318565766128
"1831","2013","Argentina",2.92577900510909
"1832","2014","Argentina",2.93746025205827
"1833","2015","Argentina",2.98627656084431
"1834","2016","Argentina",2.52504064256076
"1835","2017","Argentina",3.01163850770783
"1836","2018","Argentina",3.81776772205605
"1837","1965","Spain",0
"1838","1966","Spain",0
"1839","1967","Spain",0
"1840","1968","Spain",0
"1841","1969","Spain",0
"1842","1970","Spain",0.047
"1843","1971","Spain",0.052
"1844","1972","Spain",0.061
"1845","1973","Spain",0.056
"1846","1974","Spain",0.051
"1847","1975","Spain",0.113
"1848","1976","Spain",0.187
"1849","1977","Spain",0.309
"1850","1978","Spain",0.316
"1851","1979","Spain",0.251
"1852","1980","Spain",0.362
"1853","1981","Spain",0.424
"1854","1982","Spain",0.487
"1855","1983","Spain",0.56
"1856","1984","Spain",0.55
"1857","1985","Spain",0.611
"1858","1986","Spain",0.538
"1859","1987","Spain",0.563
"1860","1988","Spain",0.673
"1861","1989","Spain",0.597060606060606
"1862","1990","Spain",0.562
"1863","1991","Spain",0.564
"1864","1992","Spain",0.686
"1865","1993","Spain",0.704
"1866","1994","Spain",0.824
"1867","1995","Spain",1.296
"1868","1996","Spain",1.459
"1869","1997","Spain",2.218
"1870","1998","Spain",2.898
"1871","1999","Spain",4.485
"1872","2000","Spain",6.238
"1873","2001","Spain",8.414
"1874","2002","Spain",11.958
"1875","2003","Spain",15.3
"1876","2004","Spain",19.086
"1877","2005","Spain",23.87
"1878","2006","Spain",26.19
"1879","2007","Spain",30.974
"1880","2008","Spain",38.779
"1881","2009","Spain",47.362646939001
"1882","2010","Spain",54.5634299038779
"1883","2011","Spain",55.6275362836024
"1884","2012","Spain",66.4149189136135
"1885","2013","Spain",74.168439870229
"1886","2014","Spain",71.1000835822331
"1887","2015","Spain",68.947597026619
"1888","2016","Spain",68.2203810420671
"1889","2017","Spain",69.52567117
"1890","2018","Spain",70.7355024281062
"1891","1965","Sweden",0
"1892","1966","Sweden",0
"1893","1967","Sweden",0
"1894","1968","Sweden",0
"1895","1969","Sweden",0
"1896","1970","Sweden",0.13
"1897","1971","Sweden",0.16
"1898","1972","Sweden",0.226
"1899","1973","Sweden",0.399
"1900","1974","Sweden",0.357
"1901","1975","Sweden",0.31
"1902","1976","Sweden",0.354
"1903","1977","Sweden",0.36
"1904","1978","Sweden",0.276
"1905","1979","Sweden",0.347
"1906","1980","Sweden",0.721
"1907","1981","Sweden",0.921
"1908","1982","Sweden",1.002
"1909","1983","Sweden",1.45
"1910","1984","Sweden",1.853
"1911","1985","Sweden",1.808
"1912","1986","Sweden",1.986
"1913","1987","Sweden",1.965
"1914","1988","Sweden",2.046
"1915","1989","Sweden",2.194
"1916","1990","Sweden",1.949
"1917","1991","Sweden",1.873
"1918","1992","Sweden",2.041
"1919","1993","Sweden",2.224
"1920","1994","Sweden",2.305
"1921","1995","Sweden",2.46
"1922","1996","Sweden",2.263
"1923","1997","Sweden",2.977
"1924","1998","Sweden",3.089
"1925","1999","Sweden",3.056
"1926","2000","Sweden",4.556
"1927","2001","Sweden",4.261
"1928","2002","Sweden",4.785
"1929","2003","Sweden",5.191
"1930","2004","Sweden",8.053
"1931","2005","Sweden",8.442
"1932","2006","Sweden",9.348
"1933","2007","Sweden",11.269
"1934","2008","Sweden",12.337
"1935","2009","Sweden",13.952
"1936","2010","Sweden",15.703
"1937","2011","Sweden",17.627
"1938","2012","Sweden",19.378
"1939","2013","Sweden",21.327
"1940","2014","Sweden",21.977
"1941","2015","Sweden",27.13
"1942","2016","Sweden",27.110078
"1943","2017","Sweden",29.915
"1944","2018","Sweden",29.0452052575031
"1945","1965","Switzerland",0
"1946","1966","Switzerland",0
"1947","1967","Switzerland",0
"1948","1968","Switzerland",0
"1949","1969","Switzerland",0
"1950","1970","Switzerland",0
"1951","1971","Switzerland",0
"1952","1972","Switzerland",0
"1953","1973","Switzerland",0
"1954","1974","Switzerland",0
"1955","1975","Switzerland",0
"1956","1976","Switzerland",0
"1957","1977","Switzerland",0
"1958","1978","Switzerland",0.098
"1959","1979","Switzerland",0.287
"1960","1980","Switzerland",0.173
"1961","1981","Switzerland",0.436
"1962","1982","Switzerland",0.39
"1963","1983","Switzerland",0.396
"1964","1984","Switzerland",0.369
"1965","1985","Switzerland",0.365
"1966","1986","Switzerland",0.458
"1967","1987","Switzerland",0.511
"1968","1988","Switzerland",0.513
"1969","1989","Switzerland",0.529
"1970","1990","Switzerland",0.439
"1971","1991","Switzerland",0.438
"1972","1992","Switzerland",0.488
"1973","1993","Switzerland",0.495
"1974","1994","Switzerland",0.555
"1975","1995","Switzerland",0.58
"1976","1996","Switzerland",0.622
"1977","1997","Switzerland",0.667
"1978","1998","Switzerland",0.7
"1979","1999","Switzerland",0.762
"1980","2000","Switzerland",0.847
"1981","2001","Switzerland",0.893
"1982","2002","Switzerland",0.929
"1983","2003","Switzerland",0.953
"1984","2004","Switzerland",0.994
"1985","2005","Switzerland",1.045
"1986","2006","Switzerland",1.174
"1987","2007","Switzerland",1.224
"1988","2008","Switzerland",1.285
"1989","2009","Switzerland",1.306
"1990","2010","Switzerland",1.403
"1991","2011","Switzerland",1.623
"1992","2012","Switzerland",1.914
"1993","2013","Switzerland",2.197
"1994","2014","Switzerland",2.614
"1995","2015","Switzerland",2.83
"1996","2016","Switzerland",3.167
"1997","2017","Switzerland",3.654
"1998","2018","Switzerland",4.0644428303001
"1999","1965","Turkey",0.1
"2000","1966","Turkey",0.122
"2001","1967","Turkey",0.173
"2002","1968","Turkey",0.179
"2003","1969","Turkey",0.178
"2004","1970","Turkey",0.166
"2005","1971","Turkey",0.162
"2006","1972","Turkey",0.175
"2007","1973","Turkey",0.197
"2008","1974","Turkey",0.207
"2009","1975","Turkey",0.22
"2010","1976","Turkey",0.161
"2011","1977","Turkey",0.218
"2012","1978","Turkey",0.137
"2013","1979","Turkey",0.145
"2014","1980","Turkey",0.136
"2015","1981","Turkey",0.11
"2016","1982","Turkey",0
"2017","1983","Turkey",0
"2018","1984","Turkey",0.0221
"2019","1985","Turkey",0.006
"2020","1986","Turkey",0.0436
"2021","1987","Turkey",0.0579
"2022","1988","Turkey",0.0684
"2023","1989","Turkey",0.0626
"2024","1990","Turkey",0.0801
"2025","1991","Turkey",0.1197
"2026","1992","Turkey",0.1167
"2027","1993","Turkey",0.134
"2028","1994","Turkey",0.13
"2029","1995","Turkey",0.3083
"2030","1996","Turkey",0.2591
"2031","1997","Turkey",0.3768
"2032","1998","Turkey",0.3315
"2033","1999","Turkey",0.2344
"2034","2000","Turkey",0.2749
"2035","2001","Turkey",0.336
"2036","2002","Turkey",0.2826
"2037","2003","Turkey",0.229
"2038","2004","Turkey",0.2269
"2039","2005","Turkey",0.1874
"2040","2006","Turkey",0.27835
"2041","2007","Turkey",0.606042
"2042","2008","Turkey",1.151195
"2043","2009","Turkey",2.182759
"2044","2010","Turkey",3.919974
"2045","2011","Turkey",5.76390253846154
"2046","2012","Turkey",7.35627978714436
"2047","2013","Turkey",9.80639261538462
"2048","2014","Turkey",11.984014
"2049","2015","Turkey",16.512133
"2050","2016","Turkey",23.013478815181
"2051","2017","Turkey",29.0446
"2052","2018","Turkey",37.7001778849976
"2053","1965","Ukraine",0
"2054","1966","Ukraine",0
"2055","1967","Ukraine",0
"2056","1968","Ukraine",0
"2057","1969","Ukraine",0
"2058","1970","Ukraine",0
"2059","1971","Ukraine",0
"2060","1972","Ukraine",0
"2061","1973","Ukraine",0
"2062","1974","Ukraine",0
"2063","1975","Ukraine",0
"2064","1976","Ukraine",0
"2065","1977","Ukraine",0
"2066","1978","Ukraine",0
"2067","1979","Ukraine",0
"2068","1980","Ukraine",0
"2069","1981","Ukraine",0
"2070","1982","Ukraine",0
"2071","1983","Ukraine",0
"2072","1984","Ukraine",0
"2073","1985","Ukraine",0
"2074","1986","Ukraine",0
"2075","1987","Ukraine",0
"2076","1988","Ukraine",0
"2077","1989","Ukraine",0
"2078","1990","Ukraine",0
"2079","1991","Ukraine",0
"2080","1992","Ukraine",0
"2081","1993","Ukraine",0
"2082","1994","Ukraine",0
"2083","1995","Ukraine",0
"2084","1996","Ukraine",0
"2085","1997","Ukraine",0
"2086","1998","Ukraine",0.003
"2087","1999","Ukraine",0.003
"2088","2000","Ukraine",0.006
"2089","2001","Ukraine",0.016
"2090","2002","Ukraine",0.022
"2091","2003","Ukraine",0.031
"2092","2004","Ukraine",0.033
"2093","2005","Ukraine",0.038
"2094","2006","Ukraine",0.035
"2095","2007","Ukraine",0.326
"2096","2008","Ukraine",0.309
"2097","2009","Ukraine",0.182
"2098","2010","Ukraine",0.238
"2099","2011","Ukraine",0.253
"2100","2012","Ukraine",0.755
"2101","2013","Ukraine",1.31
"2102","2014","Ukraine",1.689
"2103","2015","Ukraine",1.706
"2104","2016","Ukraine",1.581
"2105","2017","Ukraine",1.8963
"2106","2018","Ukraine",2.6324
"2107","1965","United Kingdom",0
"2108","1966","United Kingdom",0
"2109","1967","United Kingdom",0
"2110","1968","United Kingdom",0
"2111","1969","United Kingdom",0
"2112","1970","United Kingdom",0
"2113","1971","United Kingdom",0
"2114","1972","United Kingdom",0
"2115","1973","United Kingdom",0
"2116","1974","United Kingdom",0
"2117","1975","United Kingdom",0
"2118","1976","United Kingdom",0
"2119","1977","United Kingdom",0
"2120","1978","United Kingdom",0
"2121","1979","United Kingdom",0
"2122","1980","United Kingdom",0
"2123","1981","United Kingdom",0
"2124","1982","United Kingdom",0
"2125","1983","United Kingdom",0
"2126","1984","United Kingdom",0.001010101010101
"2127","1985","United Kingdom",0.001010101010101
"2128","1986","United Kingdom",0.001010101010101
"2129","1987","United Kingdom",0
"2130","1988","United Kingdom",0.001010101010101
"2131","1989","United Kingdom",0.009
"2132","1990","United Kingdom",0.6048
"2133","1991","United Kingdom",0.6969
"2134","1992","United Kingdom",0.9672
"2135","1993","United Kingdom",1.415
"2136","1994","United Kingdom",1.8625
"2137","1995","United Kingdom",2.0336
"2138","1996","United Kingdom",2.2926
"2139","1997","United Kingdom",2.7768
"2140","1998","United Kingdom",3.5312
"2141","1999","United Kingdom",4.2801
"2142","2000","United Kingdom",4.8288
"2143","2001","United Kingdom",5.493
"2144","2002","United Kingdom",6.3421
"2145","2003","United Kingdom",7.4647
"2146","2004","United Kingdom",9.3069
"2147","2005","United Kingdom",12.0223
"2148","2006","United Kingdom",13.5239
"2149","2007","United Kingdom",14.612318665415
"2150","2008","United Kingdom",16.763525685724
"2151","2009","United Kingdom",20.0159193890223
"2152","2010","United Kingdom",22.5888900631339
"2153","2011","United Kingdom",29.5204257399537
"2154","2012","United Kingdom",35.938880391301
"2155","2013","United Kingdom",48.5123042776742
"2156","2014","United Kingdom",58.6345531943596
"2157","2015","United Kingdom",77.0676070065183
"2158","2016","United Kingdom",77.7376042678914
"2159","2017","United Kingdom",93.4016995093803
"2160","2018","United Kingdom",105.624137422999
"2161","1965","Azerbaijan",NA
"2162","1966","Azerbaijan",NA
"2163","1967","Azerbaijan",NA
"2164","1968","Azerbaijan",NA
"2165","1969","Azerbaijan",NA
"2166","1970","Azerbaijan",NA
"2167","1971","Azerbaijan",NA
"2168","1972","Azerbaijan",NA
"2169","1973","Azerbaijan",NA
"2170","1974","Azerbaijan",NA
"2171","1975","Azerbaijan",NA
"2172","1976","Azerbaijan",NA
"2173","1977","Azerbaijan",NA
"2174","1978","Azerbaijan",NA
"2175","1979","Azerbaijan",NA
"2176","1980","Azerbaijan",NA
"2177","1981","Azerbaijan",NA
"2178","1982","Azerbaijan",NA
"2179","1983","Azerbaijan",NA
"2180","1984","Azerbaijan",NA
"2181","1985","Azerbaijan",0
"2182","1986","Azerbaijan",0
"2183","1987","Azerbaijan",0
"2184","1988","Azerbaijan",0
"2185","1989","Azerbaijan",0
"2186","1990","Azerbaijan",0
"2187","1991","Azerbaijan",0
"2188","1992","Azerbaijan",0
"2189","1993","Azerbaijan",0
"2190","1994","Azerbaijan",0
"2191","1995","Azerbaijan",0
"2192","1996","Azerbaijan",0
"2193","1997","Azerbaijan",0
"2194","1998","Azerbaijan",0
"2195","1999","Azerbaijan",0
"2196","2000","Azerbaijan",0
"2197","2001","Azerbaijan",0
"2198","2002","Azerbaijan",0
"2199","2003","Azerbaijan",0
"2200","2004","Azerbaijan",0
"2201","2005","Azerbaijan",0
"2202","2006","Azerbaijan",0
"2203","2007","Azerbaijan",0
"2204","2008","Azerbaijan",0
"2205","2009","Azerbaijan",0.0021
"2206","2010","Azerbaijan",5e-04
"2207","2011","Azerbaijan",0
"2208","2012","Azerbaijan",0
"2209","2013","Azerbaijan",0.0686
"2210","2014","Azerbaijan",0.0922
"2211","2015","Azerbaijan",0.1001
"2212","2016","Azerbaijan",0.14535
"2213","2017","Azerbaijan",0.14445
"2214","2018","Azerbaijan",0.20256
"2215","1965","Belarus",NA
"2216","1966","Belarus",NA
"2217","1967","Belarus",NA
"2218","1968","Belarus",NA
"2219","1969","Belarus",NA
"2220","1970","Belarus",NA
"2221","1971","Belarus",NA
"2222","1972","Belarus",NA
"2223","1973","Belarus",NA
"2224","1974","Belarus",NA
"2225","1975","Belarus",NA
"2226","1976","Belarus",NA
"2227","1977","Belarus",NA
"2228","1978","Belarus",NA
"2229","1979","Belarus",NA
"2230","1980","Belarus",NA
"2231","1981","Belarus",NA
"2232","1982","Belarus",NA
"2233","1983","Belarus",NA
"2234","1984","Belarus",NA
"2235","1985","Belarus",0
"2236","1986","Belarus",0
"2237","1987","Belarus",0
"2238","1988","Belarus",0
"2239","1989","Belarus",0
"2240","1990","Belarus",0
"2241","1991","Belarus",0
"2242","1992","Belarus",0
"2243","1993","Belarus",0
"2244","1994","Belarus",0
"2245","1995","Belarus",0
"2246","1996","Belarus",0
"2247","1997","Belarus",0
"2248","1998","Belarus",0
"2249","1999","Belarus",0
"2250","2000","Belarus",0
"2251","2001","Belarus",0
"2252","2002","Belarus",0
"2253","2003","Belarus",0
"2254","2004","Belarus",0.001010101010101
"2255","2005","Belarus",0.001
"2256","2006","Belarus",0.003
"2257","2007","Belarus",0.015
"2258","2008","Belarus",0.034
"2259","2009","Belarus",0.061
"2260","2010","Belarus",0.085
"2261","2011","Belarus",0.099
"2262","2012","Belarus",0.101
"2263","2013","Belarus",0.0904
"2264","2014","Belarus",0.09
"2265","2015","Belarus",0.142
"2266","2016","Belarus",0.193
"2267","2017","Belarus",0.292
"2268","2018","Belarus",0.361613572997138
"2269","1965","Kazakhstan",NA
"2270","1966","Kazakhstan",NA
"2271","1967","Kazakhstan",NA
"2272","1968","Kazakhstan",NA
"2273","1969","Kazakhstan",NA
"2274","1970","Kazakhstan",NA
"2275","1971","Kazakhstan",NA
"2276","1972","Kazakhstan",NA
"2277","1973","Kazakhstan",NA
"2278","1974","Kazakhstan",NA
"2279","1975","Kazakhstan",NA
"2280","1976","Kazakhstan",NA
"2281","1977","Kazakhstan",NA
"2282","1978","Kazakhstan",NA
"2283","1979","Kazakhstan",NA
"2284","1980","Kazakhstan",NA
"2285","1981","Kazakhstan",NA
"2286","1982","Kazakhstan",NA
"2287","1983","Kazakhstan",NA
"2288","1984","Kazakhstan",NA
"2289","1985","Kazakhstan",0
"2290","1986","Kazakhstan",0
"2291","1987","Kazakhstan",0
"2292","1988","Kazakhstan",0
"2293","1989","Kazakhstan",0
"2294","1990","Kazakhstan",0
"2295","1991","Kazakhstan",0
"2296","1992","Kazakhstan",0
"2297","1993","Kazakhstan",0
"2298","1994","Kazakhstan",0
"2299","1995","Kazakhstan",0
"2300","1996","Kazakhstan",0
"2301","1997","Kazakhstan",0
"2302","1998","Kazakhstan",0
"2303","1999","Kazakhstan",0
"2304","2000","Kazakhstan",0
"2305","2001","Kazakhstan",0
"2306","2002","Kazakhstan",0
"2307","2003","Kazakhstan",0
"2308","2004","Kazakhstan",0
"2309","2005","Kazakhstan",0
"2310","2006","Kazakhstan",0
"2311","2007","Kazakhstan",0
"2312","2008","Kazakhstan",0
"2313","2009","Kazakhstan",0
"2314","2010","Kazakhstan",0
"2315","2011","Kazakhstan",0.000147
"2316","2012","Kazakhstan",0.002686
"2317","2013","Kazakhstan",0.0053361
"2318","2014","Kazakhstan",0.0145042
