country,year,co2,mtoe,renewables,nuclear,renew_ratio,emission_ratio
Germany,1966,900.1944290940944,255.49777401143766,0.0,0.077,0.0,3.5232965632561486
Germany,1967,891.410020031434,254.90232452283408,0.0,0.342,0.0,3.4970650883632164
Germany,1968,943.6908414551524,272.1567111157346,0.0,0.454,0.0,3.4674538709201554
Germany,1969,1010.7992278507916,293.6657322055612,0.0,1.206,0.0,3.44200605313816
Germany,1970,1042.2832750069492,309.841170260148,0.20817761716522523,1.469,0.000671884943470991,3.3639276347033875
Germany,1971,1043.9601945154034,312.7551686999156,0.2265077218626954,1.407,0.0007242333445815136,3.3379470556954063
Germany,1972,1065.9816160204193,323.5939809838064,0.23051743223061863,2.1550000000000002,0.0007123662545569858,3.294194820248416
Germany,1973,1115.0635868505735,342.1592148631047,0.23829136059193465,2.739,0.000696434145978717,3.2589026932876908
Germany,1974,1083.7847788413644,336.08858149339085,0.24352853328506036,3.2720000000000002,0.0007245962722177437,3.224699792018007
Germany,1975,1024.1074505441534,322.7367886423227,0.25449386364664783,5.463,0.0007885492841310199,3.1731971271460284
Germany,1976,1092.0725150205008,344.4430558712432,0.28910830248449904,6.706,0.0008393500683392237,3.170545889677422
Germany,1977,1071.1733011271026,343.2758236997326,0.2820708514730495,9.337,0.0008217032252168746,3.1204449226347806
Germany,1978,1055.2203990722835,355.67041094395245,0.2981096931710175,9.929,0.0008381627596735745,2.9668489888481844
Germany,1979,1112.2647985447288,375.3586544979626,0.326586819930306,11.783,0.0008700660448794279,2.963205417582202
Germany,1980,1077.2289286338123,362.8983026331066,0.44491419197175913,12.581,0.001226002405477138,2.9684044285070694
Germany,1981,1041.9815798481454,351.3564153523155,0.40825398266732876,14.831,0.0011619368960659518,2.965597138174693
Germany,1982,1000.7059975965152,338.7592637726826,0.40702652034212633,16.844,0.00120152144566961,2.954032862310205
Germany,1983,1014.6932429984395,343.5519913281629,0.34851748087975604,17.666,0.001014453386028696,2.9535362000833185
Germany,1984,1033.0685547864464,355.8579775768604,0.3717574349459188,23.609,0.0010446792214054675,2.903036098335938
Germany,1985,1040.7508580693232,365.8857796981205,0.3720029275467243,31.376,0.0010167187362505612,2.8444692737936146
Germany,1986,1032.4275912384742,362.9336819244064,0.3612638720188246,29.531000000000002,0.0009953991321589998,2.8446728497729046
Germany,1987,1025.8726096468588,365.8315490906034,0.32761218581707796,32.074,0.0008955274268484158,2.804221265762912
Germany,1988,1010.3769367904806,366.8178670682012,0.3724220038919296,35.491,0.0010152777095306712,2.754437631039997
Germany,1989,998.752333077201,362.85999084640684,0.40169884893876834,36.59,0.0011070353829910153,2.7524454562971035
Germany,1990,1003.0582846095656,357.24568892710414,0.3409965153640752,34.50694664434072,0.0009545154103557438,2.8077547628971926
Germany,1991,965.1485586076631,348.5937057167135,0.3557043942616631,33.35294383852999,0.0010203982126709085,2.7686918690149733
Germany,1992,919.1944590669166,341.3249088274927,0.41566728515182894,35.93247952210693,0.0012178053063273775,2.693018983655488
Germany,1993,911.6355934295196,339.8583129600296,0.5064035841969479,34.73322170430362,0.0014900432471001688,2.6823989841223517
Germany,1994,892.2555739865265,336.6356839565953,0.6315336923564261,34.212789066388964,0.001876015296221104,2.6505080017054015
Germany,1995,884.3580468261662,338.29508794431615,0.7958093858894841,34.86898674028134,0.0023524118861000887,2.614161654548566
Germany,1996,910.551355431649,349.49013909882177,0.9372312983662904,36.56899126578254,0.002681710278816419,2.6053706630451785
Germany,1997,883.3096590599243,344.78085173075266,1.1895279902249127,38.54097841335913,0.003450098763471478,2.5619452316618827
Germany,1998,874.1939920951596,342.1173577516806,1.7604199665112843,36.56604969000302,0.005145661062275162,2.555245947882238
Germany,1999,851.762231728106,337.08704723516996,2.0688328732407033,38.46766529393115,0.006137384661349431,2.526831685507842
Germany,2000,849.4903435433768,339.1402623674404,3.2366384577091787,38.37760782006592,0.009543657350251304,2.504834836221832
Germany,2001,866.0111055755452,345.4976910113489,3.5749196723536993,38.76204914694287,0.010347159374319148,2.506561195938929
Germany,2002,852.6331005189385,341.2407726878459,4.977146218943728,37.299633434402715,0.014585438251532249,2.498626098525732
Germany,2003,857.8757093104107,341.26324790444136,6.305607095985855,37.348961397474625,0.018477252193741987,2.513823901572396
Germany,2004,843.7008441235691,341.21990432461905,8.267457120876104,37.80264289270021,0.024229117399349808,2.472601490799656
Germany,2005,822.1686414317489,337.57948141879734,9.699325700321271,36.89165950128962,0.028731976420949577,2.435481676718899
Germany,2006,840.120242528895,346.4083319459756,11.682671855907996,37.868488935149415,0.03372514682392217,2.4252310497540708
Germany,2007,807.2309475551126,331.9375674882565,15.194687061592012,31.79933927682478,0.04577573781891855,2.4318758303356893
Germany,2008,806.4686113861271,335.5329012149021,16.47363895551426,33.66452459609888,0.04909694070496898,2.40354554938146
Germany,2009,751.0154789116226,315.06551988889424,17.227632710322602,30.53174639091267,0.05467952417134637,2.383680318863401
Germany,2010,780.554878538573,327.8784099010422,19.058627868036307,31.804317328143966,0.05812712058042627,2.380622983910878
Germany,2011,761.029623902962,316.1285066776283,24.067927773000765,24.431195863691805,0.07613336749015175,2.4073426085519745
Germany,2012,770.2912904547958,320.47509921155694,27.44453998280299,22.505317463909037,0.08563704340937228,2.4035917060323593
Germany,2013,794.5957823525036,329.8478064895685,29.26641625560019,22.01430058378957,0.08872703010236858,2.408977009151743
Germany,2014,748.3557522686667,316.40616260955466,32.34330452097557,21.977870299135542,0.10222084252160166,2.365174388819152
Germany,2015,751.9365981337363,322.5064255710928,38.42354165723839,20.768953025297467,0.11914039104553706,2.331539896615116
Germany,2016,766.571348930882,328.0560123945933,38.26876951622377,19.150563424899232,0.1166531569925724,2.3367087325588543
Germany,2017,762.6173000285339,333.9041231394938,44.392451463999464,17.2703081866316,0.13294969539940005,2.283940949450146
Germany,2018,725.6734712896335,323.88917882473123,47.33470606869692,17.219532063175926,0.14614475926752565,2.2404992779407524
Greece,1965,22.51197495820002,6.789688544950798,0.0,0.0,0.0,3.315612315522369
Greece,1966,23.730474640200026,7.438702875704596,0.0,0.0,0.0,3.1901361079638857
Greece,1967,25.962036995000005,8.191664851437853,0.0,0.0,0.0,3.1693236315012308
Greece,1968,27.221028712699965,8.516539576765073,0.0,0.0,0.0,3.1962545899469204
Greece,1969,27.841370412000018,8.992965200152863,0.0,0.0,0.0,3.0959054986142687
Greece,1970,29.82226839602712,9.996172351199005,0.0,0.0,0.0,2.983368768391638
Greece,1971,37.21941185794863,11.911981943250215,0.0,0.0,0.0,3.1245356176046397
Greece,1972,41.86056212141292,13.362368706410624,0.0,0.0,0.0,3.1327201816643653
Greece,1973,48.93818948503679,15.377312840355403,0.0,0.0,0.0,3.18249293573621
Greece,1974,48.249148738228286,14.950223344797935,0.0,0.0,0.0,3.2273195941930197
Greece,1975,56.17073168321769,17.041518152288145,0.0,0.0,0.0,3.2961107796417606
