"","year","country","generation"
"4256","2008","South Korea",0.416359
"4257","2009","South Korea",0.455542
"4258","2010","South Korea",0.417752
"4259","2011","South Korea",0.7247195
"4260","2012","South Korea",1.766586
"4261","2013","South Korea",2.542375
"4262","2014","South Korea",5.414046
"4263","2015","South Korea",6.4760755
"4264","2016","South Korea",7.092781
"4265","2017","South Korea",8.3480395
"4266","2018","South Korea",10.1747942023222
"4267","1965","Sri Lanka",0
"4268","1966","Sri Lanka",0
"4269","1967","Sri Lanka",0
"4270","1968","Sri Lanka",0
"4271","1969","Sri Lanka",0
"4272","1970","Sri Lanka",0
"4273","1971","Sri Lanka",0
"4274","1972","Sri Lanka",0
"4275","1973","Sri Lanka",0
"4276","1974","Sri Lanka",0
"4277","1975","Sri Lanka",0
"4278","1976","Sri Lanka",0
"4279","1977","Sri Lanka",0
"4280","1978","Sri Lanka",0
"4281","1979","Sri Lanka",0
"4282","1980","Sri Lanka",0
"4283","1981","Sri Lanka",0
"4284","1982","Sri Lanka",0
"4285","1983","Sri Lanka",0
"4286","1984","Sri Lanka",0
"4287","1985","Sri Lanka",0
"4288","1986","Sri Lanka",0
"4289","1987","Sri Lanka",0
"4290","1988","Sri Lanka",0
"4291","1989","Sri Lanka",0
"4292","1990","Sri Lanka",0
"4293","1991","Sri Lanka",0
"4294","1992","Sri Lanka",0
"4295","1993","Sri Lanka",0
"4296","1994","Sri Lanka",0
"4297","1995","Sri Lanka",0
"4298","1996","Sri Lanka",0
"4299","1997","Sri Lanka",0
"4300","1998","Sri Lanka",0
"4301","1999","Sri Lanka",0
"4302","2000","Sri Lanka",0
"4303","2001","Sri Lanka",0
"4304","2002","Sri Lanka",0
"4305","2003","Sri Lanka",0
"4306","2004","Sri Lanka",0.00012
"4307","2005","Sri Lanka",0.00228
"4308","2006","Sri Lanka",0.00178
"4309","2007","Sri Lanka",0.0011
"4310","2008","Sri Lanka",0.00572
"4311","2009","Sri Lanka",0.02301
"4312","2010","Sri Lanka",0.03251
"4313","2011","Sri Lanka",0.031626
"4314","2012","Sri Lanka",0.022173
"4315","2013","Sri Lanka",0.026389
"4316","2014","Sri Lanka",0.041393
"4317","2015","Sri Lanka",0.05731
"4318","2016","Sri Lanka",0.07196
"4319","2017","Sri Lanka",0.0721359195636819
"4320","2018","Sri Lanka",0.113393639658395
"4321","1965","Taiwan",0
"4322","1966","Taiwan",0
"4323","1967","Taiwan",0
"4324","1968","Taiwan",0
"4325","1969","Taiwan",0
"4326","1970","Taiwan",0
"4327","1971","Taiwan",0
"4328","1972","Taiwan",0
"4329","1973","Taiwan",0
"4330","1974","Taiwan",0
"4331","1975","Taiwan",0
"4332","1976","Taiwan",0
"4333","1977","Taiwan",0
"4334","1978","Taiwan",0
"4335","1979","Taiwan",0
"4336","1980","Taiwan",0
"4337","1981","Taiwan",0
"4338","1982","Taiwan",0.008282
"4339","1983","Taiwan",0.004545
"4340","1984","Taiwan",0.003506
"4341","1985","Taiwan",0.002956
"4342","1986","Taiwan",0.004532
"4343","1987","Taiwan",0.002827
"4344","1988","Taiwan",0.003104
"4345","1989","Taiwan",0.003238
"4346","1990","Taiwan",0.0028
"4347","1991","Taiwan",0.0018
"4348","1992","Taiwan",0.0019
"4349","1993","Taiwan",0.0014
"4350","1994","Taiwan",1.3e-05
"4351","1995","Taiwan",0
"4352","1996","Taiwan",0
"4353","1997","Taiwan",0.457753
"4354","1998","Taiwan",0.607957196
"4355","1999","Taiwan",0.763535647
"4356","2000","Taiwan",1.086145732
"4357","2001","Taiwan",1.3306951855
"4358","2002","Taiwan",1.6473627385
"4359","2003","Taiwan",1.691507053
"4360","2004","Taiwan",1.7623338
"4361","2005","Taiwan",1.770835791
"4362","2006","Taiwan",1.7748414835
"4363","2007","Taiwan",1.810378605
"4364","2008","Taiwan",1.741624767
"4365","2009","Taiwan",1.686231279
"4366","2010","Taiwan",1.790206947
"4367","2011","Taiwan",1.783332346
"4368","2012","Taiwan",1.784463309
"4369","2013","Taiwan",1.7938290175
"4370","2014","Taiwan",1.844674597
"4371","2015","Taiwan",1.8654702685
"4372","2016","Taiwan",1.8225356115
"4373","2017","Taiwan",1.8614
"4374","2018","Taiwan",2.01435
"4375","1965","Thailand",0
"4376","1966","Thailand",0
"4377","1967","Thailand",0
"4378","1968","Thailand",0
"4379","1969","Thailand",0
"4380","1970","Thailand",0
"4381","1971","Thailand",0
"4382","1972","Thailand",0
"4383","1973","Thailand",0
"4384","1974","Thailand",0
"4385","1975","Thailand",0
"4386","1976","Thailand",0
"4387","1977","Thailand",0
"4388","1978","Thailand",0
"4389","1979","Thailand",0
"4390","1980","Thailand",0
"4391","1981","Thailand",0
"4392","1982","Thailand",0
"4393","1983","Thailand",0
"4394","1984","Thailand",0
"4395","1985","Thailand",0
"4396","1986","Thailand",0
"4397","1987","Thailand",0.00492
"4398","1988","Thailand",0.03019
"4399","1989","Thailand",0.02157
"4400","1990","Thailand",0.025009
"4401","1991","Thailand",0.029667
"4402","1992","Thailand",0.020861
"4403","1993","Thailand",0.029429
"4404","1994","Thailand",0.05076354
"4405","1995","Thailand",0.14274906
"4406","1996","Thailand",0.20712081
"4407","1997","Thailand",0.273500265
"4408","1998","Thailand",0.309511095
"4409","1999","Thailand",0.447433287
"4410","2000","Thailand",0.526897491
"4411","2001","Thailand",0.621087838999999
"4412","2002","Thailand",0.752402167
"4413","2003","Thailand",1.231493312
"4414","2004","Thailand",1.841917895
"4415","2005","Thailand",1.856268039
"4416","2006","Thailand",1.987866895
"4417","2007","Thailand",2.417586854
"4418","2008","Thailand",2.138345233
"4419","2009","Thailand",2.250892026
"4420","2010","Thailand",3.36401549
"4421","2011","Thailand",3.977264259
"4422","2012","Thailand",4.695489945
"4423","2013","Thailand",5.62511048872
"4424","2014","Thailand",6.80690514253
"4425","2015","Thailand",7.35088532234
"4426","2016","Thailand",8.81520234152
"4427","2017","Thailand",9.9361803099951
"4428","2018","Thailand",12.3165017527882
"4429","1965","Vietnam",0
"4430","1966","Vietnam",0
"4431","1967","Vietnam",0
"4432","1968","Vietnam",0
"4433","1969","Vietnam",0
"4434","1970","Vietnam",0
"4435","1971","Vietnam",0
"4436","1972","Vietnam",0
"4437","1973","Vietnam",0
"4438","1974","Vietnam",0
"4439","1975","Vietnam",0
"4440","1976","Vietnam",0
"4441","1977","Vietnam",0
"4442","1978","Vietnam",0
"4443","1979","Vietnam",0
"4444","1980","Vietnam",0
"4445","1981","Vietnam",0
"4446","1982","Vietnam",0
"4447","1983","Vietnam",0
"4448","1984","Vietnam",0
"4449","1985","Vietnam",0
"4450","1986","Vietnam",0
"4451","1987","Vietnam",0
"4452","1988","Vietnam",0
"4453","1989","Vietnam",0
"4454","1990","Vietnam",0
"4455","1991","Vietnam",0
"4456","1992","Vietnam",0
"4457","1993","Vietnam",0
"4458","1994","Vietnam",0
"4459","1995","Vietnam",0
"4460","1996","Vietnam",0
"4461","1997","Vietnam",0
"4462","1998","Vietnam",0
"4463","1999","Vietnam",0
"4464","2000","Vietnam",0
"4465","2001","Vietnam",0
"4466","2002","Vietnam",0
"4467","2003","Vietnam",0
"4468","2004","Vietnam",0
"4469","2005","Vietnam",0.05
"4470","2006","Vietnam",0.065
"4471","2007","Vietnam",0.079
"4472","2008","Vietnam",0.055
"4473","2009","Vietnam",0.062
"4474","2010","Vietnam",0.055
"4475","2011","Vietnam",0.056
"4476","2012","Vietnam",0.057
"4477","2013","Vietnam",0.058
"4478","2014","Vietnam",0.059
"4479","2015","Vietnam",0.06
"4480","2016","Vietnam",0.061
"4481","2017","Vietnam",0.0608333333333333
"4482","2018","Vietnam",0.0608333333333333
"4483","1965","Peru",0
"4484","1966","Peru",0
"4485","1967","Peru",0
"4486","1968","Peru",0
"4487","1969","Peru",0
"4488","1970","Peru",0
"4489","1971","Peru",0.227
"4490","1972","Peru",0.227
"4491","1973","Peru",0.23
"4492","1974","Peru",0.266
"4493","1975","Peru",0.266
"4494","1976","Peru",0.245
"4495","1977","Peru",0.242
"4496","1978","Peru",0.215
"4497","1979","Peru",0.163
"4498","1980","Peru",0.085
"4499","1981","Peru",0.076
"4500","1982","Peru",0.151
"4501","1983","Peru",0.145
"4502","1984","Peru",0.142
"4503","1985","Peru",0.169
"4504","1986","Peru",0.154
"4505","1987","Peru",0.136
"4506","1988","Peru",0.136
"4507","1989","Peru",0.145
"4508","1990","Peru",0.136
"4509","1991","Peru",0.133
"4510","1992","Peru",0.133
"4511","1993","Peru",0.109
"4512","1994","Peru",0.119
"4513","1995","Peru",0.142
"4514","1996","Peru",0.137
"4515","1997","Peru",0.154
"4516","1998","Peru",0.126
"4517","1999","Peru",0.139
"4518","2000","Peru",0.158
"4519","2001","Peru",0.163
"4520","2002","Peru",0.186
"4521","2003","Peru",0.196
"4522","2004","Peru",0.153
"4523","2005","Peru",0.348
"4524","2006","Peru",0.348
"4525","2007","Peru",0.417
"4526","2008","Peru",0.46
"4527","2009","Peru",0.46
"4528","2010","Peru",0.673
"4529","2011","Peru",0.675
"4530","2012","Peru",0.668
"4531","2013","Peru",0.96
"4532","2014","Peru",1.291
"4533","2015","Peru",0.907
"4534","2016","Peru",0.643
"4535","2017","Peru",0.577350339049708
"4536","2018","Peru",0.674414967768594
