ISO3,NAME,AREA,POP2005,LON,LAT,country,year,co2,energy_consumption,renewable_generation,solar_generation,wind_generation,hydro_generation,geo_bio_other_generation,renew_energy_ratio,emission_power_ratio
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1993.0,55.29207047146934,110.08352464868553,0.38729239263248255,0.0,0.0,27.856392,0.389,0.0035181685349235147,0.5022738020782437
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1994.0,58.32821102696685,118.07179781811358,0.4420509571435019,0.0,0.0,32.058392,0.444,0.003743916543258446,0.49400629197515805
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1995.0,58.78166252236647,119.93396756100722,0.4749060958501136,0.0,0.0,31.9894,0.477,0.0039597297205109265,0.49011688446365953
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1996.0,57.499737832134045,122.87354681531428,0.49382269086301117,0.0,0.0,35.28762418028699,0.496,0.004018950406023958,0.4679586397758935
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1997.0,62.53106901503064,126.73606728446018,0.4808797574331339,0.0,0.0,31.475759999999998,0.483,0.0037943402200874294,0.4933960028496002
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1998.0,63.330513107023364,127.52041202315178,0.529664660361133,0.0,0.0,30.781684000000002,0.532,0.004153567667778321,0.49663039902604367
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,1999.0,54.974529537740885,117.66539945199963,0.45499389057337924,0.0,0.0,33.700658000000004,0.457,0.0038668452467115386,0.4672106651043765
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2000.0,54.92062563614856,114.77464799932416,0.49564964933564826,0.0018350136986301372,0.0,30.815718,0.496,0.004318459328566765,0.4785083343184982
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2001.0,52.905749418041395,113.07677623457305,0.4964797257546254,0.00266875,0.0,31.632658,0.496,0.004390642732197273,0.4678745820299177
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2002.0,50.54170803818152,112.77047144664019,0.4934754717834981,0.00465125,0.0,33.968038,0.491,0.004375928072775654,0.44818211176936007
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2003.0,52.365836410789015,116.94633819121213,0.4992039643390486,0.006404999999999998,0.0,36.17636,0.495,0.0042686583612633455,0.4477766231993403
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2004.0,51.8861321221555,119.21054013725772,0.5246285908767115,0.007951726027397259,0.05199,38.330058,0.467,0.00440085742647135,0.43524785696310386
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2005.0,50.87359617830286,119.68690755754234,0.5595441688917026,0.00953125,0.049479999999999996,39.22088800000001,0.503,0.004675065805528381,0.425055649080449
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2006.0,61.27095565158351,134.4932777690098,0.5801495464094513,0.0,0.06298139278999973,42.55789176578997,0.5197260857104409,0.0043135951181578714,0.45556890773987574
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2007.0,60.02444734333538,135.22500758761473,0.5545821726513745,0.0,0.04989097491999974,44.24198162773011,0.507136400947158,0.004101180562271743,0.44388570142578443
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2008.0,67.37118215523432,146.36707344205158,0.5607948956761601,0.0,0.0539181667099997,46.160882809270035,0.5093493246425529,0.003831427946792865,0.46028919326522816
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2009.0,65.1766412468093,139.8838570883457,1.0563376290368927,0.0,0.0577078140299997,40.837366031699936,1.0032873036440142,0.007551533472298717,0.4659339726788205
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2010.0,72.621915144346,149.97042370458396,1.14351039804894,0.0,0.03856991990999971,40.55746262644001,1.1099823194394332,0.0076249060968278624,0.4842415814427432
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2011.0,71.27480869091774,157.18543420423364,1.4134277450543749,0.0,0.041271944579999706,48.42747813456012,1.3783877318957567,0.008992103830803335,0.4534441060124515
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2012.0,79.74133851218265,168.4319426180325,1.5241929832799255,0.0,0.05485471132999971,47.58170976419005,1.4760585773762114,0.009049310716177322,0.473433585534419
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2013.0,83.47839534687249,170.94565315001825,1.3978950767320886,0.0,0.0576248025999997,44.36279007342987,1.3464337206067767,0.008177423941311487,0.4883329514884689
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2014.0,89.1904059783169,180.45033170966875,1.7912555054374555,0.0,0.07023029788,44.74196339773992,1.7289230159223459,0.009926584719830015,0.49426568038576774
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2015.0,89.78628555933598,181.7496028640436,1.8829753683242507,0.0,0.06837744831,44.6819023670798,1.8229001295927787,0.010360272257281334,0.49401090370744816
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2016.0,97.86215682626523,194.6692900986591,2.0357160196531354,0.0,0.05088734136,46.78792652678983,1.9938043352888868,0.010457304378217167,0.5027097842534297
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2017.0,93.1898800907459,200.24609513440257,1.9855761174704292,0.0,0.00307141922,57.3419,1.991259283859284,0.009915679584851511,0.4653767656652584
COL,Colombia,103870,4494579,-73.076,3.9,Colombia,2018.0,98.06005054839036,206.57270569615176,2.1348625301155844,0.01199982099,0.04343735494,56.64701406994998,2.0888381571592842,0.010334678644601568,0.47469993781573017
CRI,Costa Rica,5106,4327228,-83.946,9.971,,,,,,,,,,,
CAF,Central African Republic,62298,4191429,20.483,6.571,,,,,,,,,,,
CUB,Cuba,10982,11259905,-77.781,21.297,,,,,,,,,,,
CPV,Cape Verde,403,506807,-23.634,15.071,,,,,,,,,,,
COK,Cook Islands,24,13984,-159.782,-21.219,,,,,,,,,,,
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1965.0,1.2138395040000036,1.7706880863666763,0.0,0.0,0.0,0.0,0.0,0.0,0.6855185356166903
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1966.0,1.3455404190000002,2.0197749785038694,0.0,0.0,0.0,0.0,0.0,0.0,0.6661833289947464
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1967.0,1.4642365589999993,2.189503076335149,0.0,0.0,0.0,0.0,0.0,0.0,0.6687529123963959
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1968.0,1.6310668229999963,2.4316343364860997,0.0,0.0,0.0,0.0,0.0,0.0,0.6707697775632723
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1969.0,1.9226578139999988,2.8714610394573423,0.0,0.0,0.0,0.0,0.0,0.0,0.6695747522185949
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1970.0,2.0436866279999997,3.0284822298652916,0.0,0.0,0.0,0.0,0.0,0.0,0.6748220636219167
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1971.0,2.4020402760000006,3.612507614407185,0.0,0.0,0.0,0.0,0.0,0.0,0.6649232423539616
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1972.0,2.742011819499997,4.062158650998376,0.0,0.0,0.0,0.0,0.0,0.0,0.6750134731508036
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1973.0,2.918705365700002,4.358069580586606,0.0,0.0,0.0,0.0,0.0,0.0,0.6697243611487125
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1974.0,2.395977854399996,3.8639355402694187,0.0,0.0,0.0,0.0,0.0,0.0,0.6200874288479804
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1975.0,2.083546788599998,3.2272581255374035,0.0,0.0,0.0,0.0,0.0,0.0,0.645608968217578
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1976.0,2.121583662399997,3.2812950606668587,0.0,0.0,0.0,0.0,0.0,0.0,0.6465689988783961
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1977.0,2.503130376199999,3.7065114263876953,0.0,0.0,0.0,0.0,0.0,0.0,0.6753332414894262
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1978.0,2.6230971605000004,3.800149202254705,0.0,0.0,0.0,0.0,0.0,0.0,0.6902616241866671
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1979.0,2.6569444714999992,3.8562740040126116,0.0,0.0,0.0,0.0,0.0,0.0,0.6889926568328234
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1980.0,2.6853939825000035,3.888746861564919,0.0,0.0,0.0,0.0,0.0,0.0,0.6905551011925062
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1981.0,2.542922030100001,3.7289124582019686,0.0,0.0,0.0,0.0,0.0,0.0,0.6819473663176753
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1982.0,3.074580017299998,4.469534355593772,0.0,0.0,0.0,0.0,0.0,0.0,0.6878971661672224
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1983.0,3.224912589899999,4.702922680806345,0.0,0.0,0.0,0.0,0.0,0.0,0.6857251987283508
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1984.0,3.2299133708000003,4.771706888315659,0.0,0.0,0.0,0.0,0.0,0.0,0.6768884691364836
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1985.0,3.5732236264000004,5.132215888029044,0.0,0.0,0.0,0.0,0.0,0.0,0.6962340837482281
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1986.0,3.6989548223999993,5.350913900831185,0.0,0.0,0.0,0.0,0.0,0.0,0.6912753393070709
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1987.0,4.588158363399999,6.537887465367346,0.0,0.0,0.0,0.0,0.0,0.0,0.7017799538007501
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1988.0,4.668476518100005,6.75133496703927,0.0,0.0,0.0,0.0,0.0,0.0,0.6914893929707235
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1989.0,4.742381476999998,6.928026053310405,0.0,0.0,0.0,0.0,0.0,0.0,0.6845213110499136
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1990.0,4.9701871047000035,7.29217176841502,0.0,0.0,0.0,0.0,0.0,0.0,0.6815784463865271
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1991.0,5.139325695599998,7.382071309830897,0.0,0.0,0.0,0.0,0.0,0.0,0.6961901991864836
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1992.0,6.039141359900003,8.624711263972486,0.0,0.0,0.0,0.0,0.0,0.0,0.7002137434011227
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1993.0,6.2775457407000035,8.962749976115411,0.0,0.0,0.0,0.0,0.0,0.0,0.7004039784027073
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1994.0,6.308607690200004,8.978708961498043,0.0,0.0,0.0,0.0,0.0,0.0,0.7026185743687867
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1995.0,6.742839228100002,9.545568481895481,0.0,0.0,0.0,0.0,0.0,0.0,0.7063842494963761
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1996.0,6.846588908600002,9.687119365625302,0.0,0.0,0.0,0.0,0.0,0.0,0.7067724315336809
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1997.0,6.873752249999999,9.780493570268463,0.0,0.0,0.0,0.0,0.0,0.0,0.702802184840179
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1998.0,7.2251204509999996,10.38392643546384,0.0,0.0,0.0,0.0,0.0,0.0,0.695798501260979
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,1999.0,7.590814725899999,10.926482124773102,0.0,0.0,0.0,0.0,0.0,0.0,0.6947171687298787
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2000.0,7.975932239700008,11.448741463647654,0.0,0.0,0.0,0.0,0.0,0.0,0.6966645430002414
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2001.0,8.0901362011,11.580608101652816,0.0,0.0,0.0,0.0,0.0,0.0,0.698593383878119
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2002.0,7.945569530800002,11.420302675074042,0.0,0.0,0.0,0.0,0.0,0.0,0.6957407134350305
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2003.0,8.4931941481,12.140027725231683,0.0,0.0,0.0,0.0,0.0,0.0,0.6996025330690021
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2004.0,8.277335302900001,11.814614750619743,0.0007516857491967206,0.0004,0.000355,0.0,0.0,6.362338214686944e-05,0.7006013719123434
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2005.0,9.316718741899999,13.238806476495048,0.0009169570529936155,0.000566,0.000355,0.0,0.0,6.926281871569274e-05,0.7037431024043932
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2006.0,9.14211026779227,13.018988839631161,0.0015053627189211148,0.001002,0.000355,0.0,0.000155,0.00011562823637567255,0.7022135421118676
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2007.0,9.322417696759205,13.236765348752668,0.003473684210526302,0.001733,0.000356,0.0,0.0014,0.0002624269690520453,0.7042821604175131
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2008.0,9.487127984245236,13.57315602721248,0.015288591211476613,0.003,0.000356,0.0,0.012,0.0011263844002695393,0.6989625673811405
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2009.0,9.179210974225013,13.248370801437147,0.03121835543286407,0.004,0.000356,0.0,0.027,0.002356392034972148,0.6928558319962842
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2010.0,8.828808368539761,12.885718142209795,0.07267954926008026,0.007,0.031,0.0,0.035,0.005640318099307449,0.6851623069124259
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2011.0,8.70295515753606,12.74220958446621,0.17721862696293547,0.012,0.114,0.0,0.052,0.013907998121376013,0.6830020413528334
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2012.0,8.135052481319999,11.93791937310746,0.25587183780603606,0.022,0.185,0.0,0.05,0.021433537102155197,0.6814464252159236
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2013.0,7.252134704319996,10.67837869136585,0.3255645562746062,0.047,0.231,0.0,0.049,0.030488201035410542,0.6791419291192407
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2014.0,7.325073791405356,10.686116264154425,0.3166040639000757,0.0836,0.1839,0.0,0.0505,0.0296276080171516,0.6854757715837914
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2015.0,7.497763314813029,11.022455831572785,0.3979971941892549,0.126659,0.221857,0.0,0.051236,0.03610785112417774,0.680226206335651
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2016.0,8.112640748169602,11.989653399548455,0.422794859030636,0.145937,0.22670099999999999,0.0,0.052021,0.035263309533748406,0.6766368032352906
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2017.0,8.309006428080384,12.316701289590297,0.4333094990270155,0.17202,0.21145,0.0,0.05175,0.0351806452749841,0.6746129692292615
CYP,Cyprus,924,836321,33.219,35.043,Cyprus,2018.0,8.229805214979022,12.249810971209941,0.46176404036746893,0.19183,0.22061,0.0,0.05136,0.03769560538139957,0.6718312008504524
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1965.0,47.70917456318003,62.87592389223274,0.0,0.0,0.0,0.022097,0.0,0.0,0.7587828791979578
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1966.0,54.28165635603999,71.52011742046433,0.0,0.0,0.0,0.022097,0.0,0.0,0.7589704591355741
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1967.0,54.01827506111999,71.92380878188595,0.0,0.0,0.0,0.022097,0.0,0.0,0.7510485884435604
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1968.0,56.09466989236001,75.16051662940671,0.0,0.0,0.0,0.022097,0.0,0.0,0.746331616757579
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1969.0,63.90701053834,86.27469023980127,0.0,0.0,0.0,0.022097,0.0,0.0,0.7407388002287797
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1970.0,67.53165855890002,91.92580100315278,0.0,0.0,0.0,0.022097,0.0,0.0,0.7346322558188412
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1971.0,63.161910924200036,86.87345518295595,0.0,0.0,0.0,0.022097,0.0,0.0,0.7270565075509052
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1972.0,66.63602744678002,91.680963808159,0.0,0.0,0.0,0.022097,0.0,0.0,0.7268251191841184
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1973.0,64.98134498652003,88.70246578007071,0.0,0.0,0.0,0.022097,0.0,0.0,0.7325765345422873
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1974.0,59.20479521463996,80.69860506735455,0.0,0.0,0.0,0.022097,0.0,0.0,0.7336532665617339
